X,Y,Aedes.albopictus_AllData_RUN4 logistic values
4097702.39960518,2363535.20642835,0.011697943
4613085.88789915,2656342.54412294,0.0058849193
4222767.18250308,2459065.50960551,0.45514444
4571716.24314736,2583214.18620275,0.09998701
4135438.03310284,2454896.48100323,0.2760749
4189716.71627327,2418940.19170044,0.49357194
4121150.258549,2605930.1779189,0.04831288
4507747.7729501,2563291.19814176,0.17675547
4495499.33717497,2579463.73021397,0.012150852
4101605.01921882,2519596.58290954,0.023725731
4056881.20380096,2396867.83845323,0.044828855
4276491.28257559,2522486.56707677,0.36937356
4470838.34354077,2564523.94736985,0.061985582
4478456.61856752,2410320.80909407,0.17099003
4513828.00032226,2546220.73131926,0.41099355
4061091.54859263,2454529.56807937,0.020561974
4333648.4152844,2409830.57142897,0.55625075
4251910.10915771,2453943.21014761,0.14267503
4427369.14080544,2445421.97322919,0.111096896
4254874.13208096,2501010.86522807,0.8730433
4141928.27552238,2628834.20382926,0.09097774
4490052.54121055,2635417.19090404,0.033150196
4621661.07147166,2440119.55783924,0.4005695
4465287.57361841,2517482.54822913,0.2784874
4552215.93641743,2537593.1667697,0.37043685
4509878.39737063,2500912.3163827,0.19687735
4273514.7113713,2462627.27136934,0.10628427
4455318.24747784,2420994.66530562,0.17151882
4609037.50675006,2452977.5002493,0.3984079
4318755.70243658,2475369.21406988,0.101100765
4218204.96957978,2412265.50961255,0.7607539
4431443.93351544,2338351.7601649,0.07262654
4152482.23957307,2612598.75405359,0.008699509
4419825.34546878,2563933.76923737,0.1845773
4340898.46366332,2615897.97799002,0.009426958
4155228.20390161,2403659.86205432,0.33078468
4220363.69450238,2625624.93846135,0.01492997
4486494.77907914,2652733.93046119,0.024446469
4424364.18852255,2486373.46872984,0.56327003
4109072.12111392,2369524.4630786,0.13173965
4091387.34651506,2354646.46815447,0.00815052
4447396.2263912,2405934.85581932,0.3432327
4452000.18810111,2659697.0490891,0.025754811
4490532.39967101,2239251.58697009,0.2757175
4448332.78857036,2663529.83325835,0.021020817
4141594.70209183,2557059.21250163,0.04596913
4386174.75875099,2259687.63576294,0.048203062
4305744.83773506,2431666.6199029,0.26643813
4087575.17770417,2292821.09250635,0.84692633
4308329.27049912,2543371.4340137,0.010816325
4136131.82667923,2303657.91580152,5.5768766E-7
4076264.94351281,2342464.95244156,0.015257504
4453983.03069848,2598504.8698758,0.018212704
4180082.49831292,2665523.12194154,0.065646894
4378497.59208779,2522616.25231612,0.2642336
4053733.47338241,2594471.61746635,0.15278375
4082487.93358424,2508350.65293288,0.02064545
4100321.88000968,2386147.62593202,0.02326481
4197408.80742627,2501897.00134287,0.4121065
4322664.54536975,2330594.87542213,1.2150206E-5
4104451.59444841,2421334.71781475,0.15202273
4259101.98044711,2574632.01645513,0.04135345
4498661.42949971,2595290.66365151,0.051230744
4430424.59720063,2268463.29626206,0.24423225
4434709.86817652,2654215.75565907,0.008260352
4249950.22966589,2585784.39978691,0.014139702
4150454.65002653,2521581.40389167,0.0062483046
4202308.09164483,2397404.36048948,0.30732077
4313621.95479968,2344973.76460304,0.41036075
4362829.9248728,2276905.55366979,3.632327E-4
4370681.4679954,2288548.72068533,0.1569742
4251184.16430449,2375000.51090713,0.1755038
4551215.35513062,2617323.30152713,0.014264725
4373081.67962917,2652916.86413096,0.037137516
4097585.46408115,2422934.78763039,0.023163565
4409736.15571745,2579201.59519021,0.05964343
4465453.39363756,2422373.88607552,0.23110637
4613803.24545895,2234701.5542775,0.16560261
4465014.72747853,2361801.71507202,0.22100493
4119947.98362772,2437304.2006854,0.282938
4079932.94004502,2410559.88013023,0.015443516
4358546.30680723,2486462.00275383,0.5152998
4221106.92544176,2540889.67073987,0.64936227
4157744.91074505,2460503.13667717,0.22599152
4480603.06785225,2544871.42752535,0.1300936
4409168.6674274,2237091.23473625,0.13654184
4351039.60599913,2269751.5685568,5.699209E-7
4079728.91611748,2583406.60373408,0.02656917
4302100.28984171,2642168.67067651,0.008128545
4468586.68253769,2522540.4051942,0.6253982
4626810.78179816,2230090.27850814,0.022619652
4449334.93891455,2256311.12953903,0.41100478
4195243.3049036,2576564.32109691,0.033985723
4388490.13591303,2456619.88975478,0.28121638
4530446.3634419,2313398.26632069,0.07458441
4070123.60704663,2648459.99968512,0.039312415
4499955.84688162,2261521.70314893,0.26154354
4409480.35229635,2605285.27367869,0.073054574
4344321.56271293,2633801.28933871,0.10937932
4163996.65400953,2656319.32919193,0.023870848
4511399.17329477,2547263.2262423,0.2641223
4228928.42639858,2609424.66161863,0.020556591
4369887.15449758,2480956.23205464,0.5726765
4422439.45763799,2378187.29527407,0.83587575
4466721.26126001,2571859.60473614,0.051342126
4227501.38110899,2514825.31754099,0.44396454
4270371.73713726,2360860.71780481,4.4283344E-4
4510999.92708748,2599893.80762642,0.07332795
4330819.68156862,2489646.70774283,0.4378051
4528120.86883665,2532359.3765728,0.20842542
4098265.4639479,2551097.56446474,0.023823058
4368069.88917557,2346951.75366023,0.01508263
4322502.20577391,2483331.93316765,0.63727504
4391578.696432,2644942.88724063,0.023821037
4272200.72310812,2426470.39297323,0.35271952
4420610.67265957,2350787.46905934,0.06125187
4370556.53967787,2522702.10154867,0.042258926
4538669.46936319,2260136.68078623,0.04407948
4631123.11503496,2610819.87295489,0.2112481
4425040.75274645,2515366.7927834,0.3069016
4072670.89102829,2449211.71701847,0.010823699
4082311.67725607,2461279.26822614,0.003286948
4081855.98687604,2478137.48472115,0.0100075565
4501367.27637137,2323466.32202948,0.036155984
4470915.17898838,2441885.44400598,0.113660835
4232606.9143478,2587186.22144675,0.01634819
4303262.93877371,2473921.40932281,0.11921985
4463009.57064743,2309799.58074516,0.052815348
4288737.83126141,2658147.91882346,0.0038899619
4095999.2644348,2421368.73628456,0.012938177
4463893.3096171,2661976.41632141,0.022241466
4365735.67376764,2604819.76066398,0.0056859553
4497027.42475686,2415184.6485869,0.12832963
4145521.70125039,2504920.72936965,0.1736706
4254402.57957723,2431418.77021964,0.25290298
4472839.56514796,2578014.11384786,0.02616579
4500221.38689493,2349037.44463776,0.05568813
4270660.21795438,2612546.95082344,0.012571561
4083335.29134378,2661772.08474111,0.045247953
4114744.80310444,2501455.74349541,0.032757178
4550563.56707674,2548667.97972263,0.27960286
4194382.13598923,2617317.93795973,0.026048629
4622057.38448228,2608766.53219526,0.014286341
4156305.27913406,2388949.38410567,0.30737564
4214808.05111078,2576168.86274826,0.18418778
4444087.48313085,2292945.01916314,0.17679949
4201642.1442784,2429196.38073198,0.47570628
4457492.50644592,2655156.43853858,0.015473249
4357654.94656578,2299586.39633776,0.2179164
4181691.98782594,2392919.65721838,0.37218884
4157678.56284252,2383232.49370643,0.27903044
4385544.94828964,2233172.77284575,0.07603481
4218029.51004097,2557215.73056487,0.049881347
4359128.07797932,2467013.32207196,0.11586353
4356427.51479566,2498489.12801181,0.43487188
4483959.37353729,2246643.28649175,0.20730935
4273162.40040062,2392302.15586272,0.15986452
4250308.17498045,2408113.08023036,0.16590682
4404764.61681299,2559158.86327548,0.5005165
4261688.14403524,2589448.246369,0.030188946
4497118.25817979,2571973.47465904,0.08561389
4167275.31541356,2640552.6689679,0.011324031
4356597.18753144,2263625.19482113,4.213043E-5
4202566.56982893,2381699.06644588,0.27267632
4288279.17467462,2523261.2864046,0.3744314
4300966.80038182,2460144.74179027,0.11628538
4327349.58150284,2538609.83903598,0.025477381
4058184.65302305,2651616.04568303,0.031875663
4123395.89576871,2589941.57616311,0.00835927
4158139.08500636,2370400.35369738,0.31363162
4458460.27165766,2390164.86325699,0.13656108
4421767.4958936,2577313.68716173,0.21770361
4452972.99503627,2598143.25218084,0.014017223
4292090.89643849,2638942.51245715,0.005947785
4101354.98460581,2470640.59012363,0.0021534872
4310576.08308743,2374955.37031038,0.052041985
4392628.985939,2292607.78978005,0.21943879
4105419.34960866,2365029.97071247,0.026140777
4625859.16192373,2533494.85277901,0.39449492
4073803.66298145,2489233.38804675,0.009212258
4053319.06785315,2303091.47661304,0.17805085
4475072.93926594,2429330.18765156,0.08301877
4500623.04020015,2515333.49946274,0.4997629
4336947.51673895,2592753.35211593,0.03028626
4274848.14960525,2603915.18318546,0.026714446
4492067.93462715,2364069.3633225,0.2732107
4409616.31564477,2350367.15250024,0.16015841
4177853.2781388,2437061.13052282,0.1694929
4402716.36184011,2406313.70807459,0.357372
4465008.17752114,2420717.7276963,0.13839576
4098990.64157148,2586255.44822995,0.038596198
4363226.08271791,2655949.87226299,0.030467184
4098462.49955135,2459867.87134394,0.008761244
4500320.31732236,2376148.60659653,0.24547638
4090648.41102529,2641612.90078252,0.18041016
4466732.53931931,2505829.91986373,0.31315774
4469153.99350066,2260287.22571711,0.634412
4435619.96956276,2327021.79710669,0.09498274
4085724.62349452,2589028.00218471,0.07294837
4318848.40090859,2429550.52351534,0.18896894
4066854.18398625,2518676.44390025,0.017831875
4460178.66687702,2257992.30211052,0.2557942
4452304.00415694,2590274.25796404,0.020234095
4557300.83099776,2238673.35997209,0.03324405
4179524.89926775,2607041.31537055,0.027666852
4392197.192476,2385661.62752872,0.0398926
4362060.36611958,2537984.90389023,0.010810874
4384878.19672409,2522173.29319303,0.2463888
4534108.38795135,2539610.3439441,0.22019319
4357102.96331951,2629646.1520772,0.050112806
4318213.95651385,2492801.37792996,0.15195185
4237970.05175182,2424697.20530022,1.3137404E-4
4080406.41367541,2480075.45950092,0.0075252843
4398846.37520117,2324122.41991717,0.07598356
4513318.96016675,2328949.72714995,0.01577196
4281794.76708994,2457360.05316466,0.102150306
4187412.16055323,2485373.72052173,0.3092248
4281497.55596265,2642268.6339457,0.023625303
4516430.85482935,2558229.48514666,0.042604916
4452884.372932,2245986.65993488,0.29178193
4278560.23563987,2650068.27112974,0.006340261
4424472.7101688,2294362.06459501,0.92763734
4198831.4700756,2612482.24648194,0.039057437
4222619.63615527,2517315.43848003,0.5014536
4199131.6171597,2389326.31008115,0.23251744
4547589.13300637,2303210.4251144,0.047970716
4407101.96569612,2525727.08355752,0.05059587
4503251.56698394,2293626.9945717,0.017329024
4478100.07134899,2623325.65265576,0.023252718
4201667.88302075,2372505.29848263,0.15589091
4066371.30834189,2571701.63885324,0.037071437
4053668.06870614,2570233.71949825,0.023573032
4069901.18696025,2297261.72703335,0.22823867
4443358.66591805,2548555.59122162,0.22285752
4500923.82316208,2231723.7329618,0.5467603
4199926.11449025,2426894.0011869,0.5949357
